Rating (1-5) and the number of ratings for each wine product
Year: 2022
,
 ProductID,Rating,NumberOfRatings
,p007933,4.0,214
,p012508,3.6,338
,p002830,3.9, 1106
,p011254,4.0,467
,p013619,3.8,113
,p008323,4.5,94
,p010653,4.6, 6711
,p004926,3.7,616
,p001279,3.8,136
,p000104,3.8,70
,p010721,4.2,262
,p008335,4.1,78
,p002482,4.3,206
,p010004,3.7,90
,p002432,3.7, 2035
,p005183,3.9,257
,p010179,3.7,31
,p001682,4.0,32
,p001180,3.9,638
,p009019,3.7,469
,p003599,4.1,25
,p009989,4.2,303
,p005913,4.7,36
,p012629,4.2,39
,p000458,3.6,42
,p002833,4.4,40
,p008485,3.7,32
,p004835,3.2,51
,p010171,4.1,158
,p004849,4.0,45
,p007139,3.6,41
,p013346,4.2,756
,p010640,3.7,58
,p004558,3.6,75
,p013111,3.6,371
,p007611,4.3, 1014
,p010816,4.1,96
,p010119,3.9,67
,p004244,3.9,181
,p001169,4.3,817
,p002747,3.9,72
,p001194,4.2,34
,p009365,3.6,102
,p012881,3.9, 3281
,p004670,4.0, 1721
,p008779,4.1,337
,p007966,3.9, 1554
,p011370,4.3,413
,p002527,3.5,154
,p010309,3.9,139
,p000413,4.0,544
,p007016,3.8,109
,p000794,4.0,86
,p012543,3.9,29
,p006747,3.2,28
,p008644,3.4,708
,p013741,4.0,48
,p004604,3.6,33
,p007831,3.9,234
,p000979,4.6,157
,p006810,4.1,104
,p000934,3.6,199
,p006473,4.6,60
,p008945,3.8,47
,p001540,3.6,764
,p005648,4.0,124
,p009312,3.6,196
,p006262,3.6,178
,p007240,3.3,300
,p006300,4.1,35
,p008568,4.2,36
,p008681,3.3,279
,p003525,3.7,305
,p012075,4.1,84
,p002028,3.8,156
,p008164,3.7,36
,p001482,3.8,210
,p009452,4.4,279
,p001012,4.1, 1354
,p007768,3.8,46
,p011008,4.6,139
,p006215,3.9,149
,p003345,3.8,220
,p004252,3.7,35
,p007881,3.8,726
,p006783,3.6,285
,p005374,4.2,637
,p013110,4.2,605
,p011363,4.1,168
,p001001,3.8,679
,p012880,3.9, 7787
,p010237,3.8,131
,p011090,3.7,103
,p008796,4.3,172
,p000038,3.8,62
,p000628,3.8,267
,p006113,3.8,138
,p006035,3.5,25
,p007756,3.8,52
,p011700,3.6,26
,p012776,4.1,132
,p005847,3.8,120
,p011691,4.0,109
,p005453,3.8,114
,p009250,3.9,474
,p003929,3.7,32
,p011355,3.8,396
,p012990,4.0,206
,p004455,4.1,59
,p002817,4.2, 2074
,p001842,3.7,557
,p006322,3.8,188
,p013272,3.9,62
,p013702,3.8, 2256
,p003262,4.0,122
,p006070,3.7,219
,p013423,3.8,73
,p007249,4.2,60
,p002345,3.7,53
,p003673,3.8,189
,p009421,3.8,98
,p011678,4.2,278
,p003010,3.8,937
,p013528,3.8,240
,p009887,3.7,848
,p000327,3.8,217
,p011402,4.2,480
,p011601,3.6,444
,p004652,3.7,244
,p013814,3.6,446
,p003251,3.6,35
,p006544,3.8, 1147
,p007045,4.0,120
,p003359,4.2,552
,p010964,3.9,55
,p002197,3.9,79
,p013131,4.3,30
,p002612,3.7,64
,p007219,4.1,30
,p003528,4.1,34
,p002155,3.8,116
,p008409,3.9, 2534
,p001362,3.9,137
,p009260,4.3,28
,p008680,4.3, 1229
,p009124,3.9,332
,p002975,3.8,150
,p013767,3.4,29
,p005543,3.4,29
,p000432,3.9,28
,p003548,3.7, 1010
,p001608,3.6,30
,p010369,3.7,46
,p010568,3.9,83
,p000301,3.7,223
,p009044,4.1,65
,p010272,4.0,44
,p004762,3.7,193
,p008873,4.7, 1637
,p007373,4.3,100
,p002786,3.5,174
,p001557,3.9,121
,p001638,3.9,47
,p013319,3.5,751
,p002332,3.6,34
,p008212,3.8,355
,p006191,3.8,414
,p006913,3.9,328
,p009992,4.1,419
,p005492,3.4,602
,p004630,4.1,126
,p005392,3.6,145
,p013034,3.9,250
,p004163,3.7,216
,p009323,4.0,309
,p000097,3.7,31
,p000951,3.5,26
,p010134,3.7,167
,p012343,3.7,169
,p010424,3.8,294
,p011142,3.9,70
,p006866,4.3,78
,p007088,3.9,218
,p008807,4.2,280
,p013446,3.7,113
,p006301,3.5,26
,p000076,3.8,12778
,p010975,4.4,86
,p003457,3.6,44
,p006096,3.8,279
,p005950,3.9,433
,p009642,3.8,26
,p012128,3.6,62
,p010445,3.5,96
,p003493,3.8,171
,p003320,4.0,33
,p007568,4.0,267
,p000272,4.0,171
,p007097,3.6,88
,p002000,3.1,121
,p000149,3.9,369
,p011356,3.4,287
,p006600,3.7,71
,p007658,4.3,54
,p011211,3.9,45
,p005248,4.6, 1414
,p009760,4.1,28
,p012161,3.6,30
,p005525,3.9,131
,p003140,3.7,40
,p004685,3.7,278
,p006382,3.7,43
,p002779,4.0,165
,p009269,3.7,744
,p006140,3.7,51
,p007283,3.7,56
,p010295,4.0,26
,p010980,4.3,638
,p001241,3.7,38
,p011068,3.9,85
,p008271,3.7,91
,p009396,3.7,38
,p009895,3.9,235
,p002058,4.3,29
,p009108,4.0,146
,p004007,4.2, 4540
,p011847,3.2,124
,p006759,4.1,28
,p013798,4.1,30
,p004767,3.5,77
,p001485,3.6,222
,p005838,3.9,506
,p011311,3.8,59
,p005369,3.9,103
,p010387,4.3,52
,p009022,3.4,154
,p010240,4.0,64
,p004707,4.3,598
,p010108,3.9,148
,p010104,3.9,169
,p009089,3.9,490
,p001293,4.0,462
,p009381,4.0,210
,p004086,3.4,116
,p012367,4.5,86
,p012843,3.8,40
,p001413,3.9,241
,p009040,4.2,107
,p004076,3.8,45
,p011242,3.2,352
,p007691,4.4,79
,p000809,4.1,662
,p011936,4.3,26
,p005915,3.9,102
,p001838,3.9,56
,p002771,4.2,30
,p005865,3.5,226
,p012753,3.4,223
,p001006,3.6,26
,p004059,4.2, 8770
,p013314,3.9,626
,p012046,3.3,41
,p002087,3.8,60
,p012449,3.5,741
,p001210,3.8,80
,p001065,3.3,33
,p003378,4.3,263
,p011990,3.8,37
,p003464,4.3, 2182
,p011316,3.5,837
,p006348,3.8,392
,p007489,3.8,83
,p007066,3.5,146
,p005870,3.7,252
,p001067,3.7,157
,p013018,4.1,125
,p009107,3.5,42
,p012959,3.8,28
,p001616,4.2,657
,p000269,3.6,74
,p007713,3.9, 1254
,p003315,4.2,275
,p005666,3.7,78
,p009956,3.9,32
,p007476,3.8,202
,p010618,3.6, 1049
,p003786,3.8,131
,p005630,4.1,27
,p000386,3.8,273
,p000055,3.8,68
,p000767,3.7,89
,p005822,4.2,135
,p012040,3.9,88
,p001277,3.9,159
,p010124,4.0, 1086
,p000915,3.6,73
,p009955,3.7,241
,p007070,3.8,28
,p008055,3.7,95
,p003078,3.4,30
,p010916,3.8,44
,p001308,4.4, 2964
,p012179,3.8,132
,p009833,3.3,48
,p005044,4.2,454
,p007693,4.2,108
,p001496,3.8,225
,p006761,3.9,572
,p011750,3.4,31
,p007429,3.8,585
,p002050,3.6,120
,p002429,3.7, 1023
,p004179,3.9,53
,p011132,4.0,262
,p000799,4.1,76
,p009000,3.3,48
,p003346,4.2,218
,p003804,4.1,28
,p007038,3.2,52
,p012778,4.1,37
,p000700,4.0,47
,p008965,4.2,116
,p010428,3.5,71
,p010754,3.8, 1396
,p008339,4.3,83
,p004240,3.7,350
,p002442,4.2,94
,p001268,4.1,507
,p000723,3.4,94
,p012082,3.1,63
,p000683,4.2,92
,p006496,3.7,490
,p004487,3.5,68
,p001061,3.5,243
,p003577,4.4,21106
,p007671,4.1,52
,p000619,3.9,46
,p005981,3.6,178
,p000943,4.1,41
,p004394,3.9,212
,p007241,3.5,227
,p004586,3.9,144
,p011406,4.0,45
,p011858,3.6,119
,p004150,3.6,79
,p006057,3.4,32
,p000646,4.2,73
,p000253,4.0,30
,p013093,4.2,211
,p009851,3.7,57
,p005946,3.3,275
,p010289,3.8,41
,p002729,4.1,45
,p005722,3.2,127
,p009909,3.9, 1454
,p003911,3.5,53
,p003715,4.4,709
,p002549,3.6,190
,p007212,4.1,86
,p012042,3.8,172
,p011086,4.1,117
,p002457,3.4,155
,p012631,3.7,268
,p009292,4.0,617
,p000148,3.9,44
,p004729,3.9,293
,p006874,3.9,766
,p000694,3.8,273
,p003333,4.1,122
,p005530,3.5,319
,p007455,3.5,95
,p002181,3.8,32
,p001950,4.1,128
,p002445,4.2,198
,p001503,3.9,303
,p013219,4.0,37
,p001510,3.9,90
,p009243,3.9,195
,p008345,3.7,143
,p001377,3.9,91
,p009885,3.6, 3705
,p012786,4.0,68
,p010932,4.2,404
,p012389,3.8,42
,p002219,3.8,190
,p007632,4.4,345
,p000479,3.8,460
,p007363,4.3,243
,p011491,3.8,28
,p005277,3.6,30
,p000565,3.9,520
,p009755,4.0,74
,p012419,3.8,32
,p001607,3.6,294
,p013358,3.6,764
,p009066,3.7,167
,p012806,3.8,92
,p001495,4.0,222
,p007983,3.7,56
,p010849,3.7, 1756
,p000020,3.9,25
,p001178,4.0,586
,p012671,4.3, 1035
,p007211,3.6,413
,p009584,4.4,231
,p009057,4.0,109
,p003353,4.0,111
,p011488,3.7,34
,p007536,4.3,53
,p007004,4.1,65
,p005229,4.5,43
,p008742,3.7,39
,p002884,3.7,37
,p013627,4.3,145
,p009027,3.8,70
,p005707,3.6,48
,p008011,3.2,408
,p009051,3.8,93
,p013086,4.1,642
,p013107,4.3,91
,p001300,3.5,218
,p004667,4.2,620
,p000711,3.5,128
,p009568,4.5,179
,p004796,3.7,251
,p009514,3.8,76
,p012735,4.4,28
,p002154,3.7,177
,p002239,3.7,97
,p008690,3.8,757
,p010777,3.3,43
,p008972,3.9,179
,p000235,3.5,136
,p005245,4.2,41
,p002856,4.2,35
,p000508,3.5,36
,p009566,4.2,266
,p008813,3.7,80
,p001359,3.8,633
,p002994,4.3,676
,p000581,3.8,821
,p008386,4.1,370
,p011208,3.7,36
,p006271,3.8, 5733
,p002962,4.1,238
,p013235,3.5,49
,p008056,3.6,61
,p001614,3.7,396
,p005829,3.5,174
,p000753,3.4,232
,p006574,3.9,158
,p013550,3.8,266
,p011122,3.7,178
,p009508,4.0,33
,p004253,3.6,35
,p009071,3.8,85
,p000712,4.0,372
,p010267,3.7,107
,p011411,3.5,650
,p008729,4.1,166
,p000377,4.2,53
,p000116,4.0,56
,p005679,3.9, 1779
,p002387,3.9,45
,p000180,3.8,124
,p013344,3.8,327
,p009209,3.7,245
,p009442,4.4,170
,p000738,3.9,31
,p009899,3.8,138
,p007263,3.9,391
,p003865,3.4,28
,p013766,3.4,37
,p004005,4.0,625
,p001515,4.0,368
,p000710,3.5,71
,p011392,4.0,93
,p010080,4.1,37
,p012074,3.5, 1270
,p004397,3.7,157
,p013106,3.6,197
,p009193,3.6,27
,p007650,3.8,348
,p012759,4.2,397
,p004447,3.8,218
,p003390,3.8,85
,p000993,3.4,125
,p003901,3.7, 1066
,p009715,3.6,40
,p002544,3.2,104
,p007352,3.6,55
,p000410,3.4,295
,p001078,3.6,31
,p009502,4.0,667
,p009817,3.7,32
,p009530,3.7,660
,p004814,3.5,62
,p000769,3.5,33
,p006762,4.5,82
,p006755,3.9,30
,p002170,4.1,179
,p009936,3.5,42
,p010791,4.1,43
,p011015,4.1,42
,p007699,3.9,98
,p013023,3.8,253
,p004507,3.9,263
,p008091,3.7,101
,p005776,3.7,30
,p007603,4.0,53
,p011014,4.1,651
,p000864,3.8,397
,p007740,4.4,55
,p001621,3.7, 5570
,p000552,4.1,67
,p010828,3.8,36
,p007753,3.8,99
,p007748,3.9,61
,p001735,4.2, 1293
,p010967,3.8,302
,p005580,4.0,57
,p001026,4.4,122
,p000560,3.8,170
,p002065,4.2,224
,p010102,3.9,70
,p003690,3.8, 1134
,p002947,3.9,340
,p012845,4.2,296
,p001994,4.0, 4740
,p007492,4.2,83
,p002599,3.8,39
,p004956,3.9,40
,p009014,3.8, 1395
,p007899,3.9,32
,p004106,4.3,573
,p007058,4.1,369
,p012954,3.8,170
,p001711,4.2,515
,p013401,3.7,396
,p011773,3.9,73
,p002006,3.6,36
,p001123,4.2,98
,p007079,3.7,49
,p005880,3.3,448
,p009654,3.9,82
,p006702,3.4,291
,p003429,4.1,113
,p011927,3.9,72
,p000608,3.9,283
,p013589,4.4,91
,p003650,3.5,28
,p013816,3.7,39
,p013561,3.5,134
,p001199,3.5,33
,p005313,4.1,72
,p007630,3.5,57
,p010651,4.1,94
,p000190,3.5,85
,p002752,4.1,888
,p001081,4.5,163
,p011899,4.0,74
,p010131,3.9,87
,p003228,4.6,30
,p011923,3.5,276
,p010644,4.2,111
,p010041,4.4,162
,p010115,3.1,50
,p008886,4.0,62
,p008550,3.7, 2100
,p004216,4.5,36
,p007377,3.7,70
,p004400,3.7,115
,p008643,3.5,207
,p000978,3.6,71
,p004650,3.7,283
,p002895,4.3,163
,p007022,3.5,59
,p013182,3.8,128
,p012002,3.9,48
,p000042,3.7,283
,p000424,4.1, 1136
,p010029,3.9,821
,p010173,3.7,49
,p001214,3.4,62
,p012125,3.8,65
,p013369,3.9,240
,p012890,3.8, 1381
,p006634,4.2, 4381
,p013637,3.3,357
,p012248,4.0,322
,p008180,4.0,187
,p001064,4.0,26
,p000839,4.1,135
,p006052,3.7,75
,p012369,4.2,62
,p005802,3.7,45
,p006867,4.3,57
,p009573,3.8,158
,p003187,4.5,83
,p000684,3.7,209
,p007357,4.1,261
,p009444,4.2,26
,p006666,4.1,26
,p001182,4.2,859
,p012361,3.8,40
,p008767,4.1,69
,p005676,3.9,69
,p011846,3.7,420
,p012820,4.4,463
,p011838,3.8,524
,p001011,4.3,280
,p007356,4.0,189
,p002043,3.6,54
,p013763,4.0,137
,p013339,4.1,201
,p013025,4.0,76
,p009099,4.4,99
,p008826,3.8, 3417
,p013828,3.6,49
,p003294,3.5,409
,p000556,3.6,27
,p008159,3.9,82
,p006462,4.1,505
,p007809,3.1,26
,p009802,4.2,210
,p005565,3.6,96
,p010391,4.3,188
,p009345,3.6,27
,p007985,4.1,85
,p004443,3.6,45
,p012536,3.4,27
,p011160,3.8,155
,p005117,3.6,67
,p010552,4.0,67
,p013019,3.8,56
,p009928,4.2,105
,p009164,3.8,79
,p007875,4.2,186
,p002801,4.1,95
,p000363,4.1,58
,p002907,4.0,315
,p005592,3.5,86
,p013115,3.9,210
,p013335,3.9,329
,p008646,3.4,109
,p010335,4.5,47
,p005167,3.5,93
,p000593,3.8,300
,p007674,3.3,47
,p001492,3.8,562
,p004166,3.8,572
,p010756,4.4,50
,p003770,3.6,35
,p006205,3.9,168
,p007800,4.1,169
,p006237,3.7,138
,p003138,4.1,469
,p008703,4.2,194
,p008905,4.0,39
,p008239,3.8,37
,p006307,4.1,605
,p003250,4.2,306
,p011948,4.4,60
,p008620,4.4, 1627
,p009562,3.2,387
,p009886,4.2,141
,p009469,4.0,207
,p002106,4.6, 1757
,p001101,3.9,51
,p011860,3.9,26
,p002037,3.3,127
,p003104,4.0,110
,p012493,3.7,202
,p003843,3.6,145
,p001870,3.3,40
,p012388,3.6,229
,p004509,3.5,91
,p003122,4.0,96
,p006750,3.8,748
,p007648,3.9,115
,p009187,3.6,107
,p003747,4.3,264
,p006294,3.6,49
,p012217,3.9,115
,p002708,3.6,201
,p009602,4.0,290
,p002503,3.6,68
,p004689,3.9,59
,p013211,4.1, 2945
,p009379,4.5,36
,p004115,4.3, 4549
,p013003,3.4,243
,p008699,3.3,165
,p010746,3.6,64
,p013486,3.8,211
,p005391,3.9,181
,p007782,3.9,68
,p007160,3.8,111
,p002988,3.9,105
,p003504,3.3,28
,p003595,4.0,134
,p012653,3.7,34
,p007569,3.5,62
,p004405,3.8,31
,p006982,4.0,35
,p002715,3.5,156
,p001724,4.4,93
,p003664,3.9,312
,p008637,3.6,40
,p012175,3.8,57
,p009327,3.8,267
,p002564,3.9,284
,p004331,3.9,139
,p000276,4.2,146
,p004546,3.9,245
,p011830,3.7,114
,p011070,4.1,840
,p005138,4.4,97
,p010899,4.4,103
,p007952,3.8,816
,p006495,3.3,47
,p000526,3.5,142
,p009119,4.3,79
,p007622,3.8,214
,p013113,3.5,318
,p000692,4.0,118
,p007420,3.8,432
,p012058,3.4,170
,p006255,4.3,640
,p011670,4.0,159
,p000881,3.6,194
,p009256,3.8,465
,p002865,4.0,150
,p012771,3.8,72
,p013784,4.3,98
,p010236,3.2,533
,p010444,4.1,20293
,p013534,3.6,353
,p005520,3.8,66
,p005356,3.8,489
,p002548,3.3,128
,p006357,4.3,97
,p009388,4.2,143
,p011725,3.9, 1065
,p008163,3.8,427
,p001054,3.8,381
,p012588,3.9,77
,p011248,3.8,46
,p010666,3.8, 3389
,p013189,3.4,138
,p005004,4.3,512
,p002443,3.8,486
,p004237,3.4,35
,p008966,4.1,171
,p000407,3.5,98
,p002021,4.0,69
,p002114,4.2,47
,p005691,4.1,52
,p007427,4.0,61
,p004090,4.0,131
,p009060,4.2,60
,p000766,3.3,64
,p003483,3.8,288
,p006641,4.0,306
,p004547,3.7, 2816
,p006066,3.6,79
,p013298,3.7, 1597
,p007842,4.0,263
,p005011,3.8,166
,p011984,3.9,258
,p006573,3.8,317
,p013535,3.7,52
,p000077,4.1,452
,p001024,3.7,359
,p004559,3.7,338
,p002367,4.0,42
,p007227,3.7,66
,p011955,3.5,384
,p010622,4.0,70
,p010836,3.7,184
,p002403,3.8,362
,p009498,4.1, 1272
,p002224,4.0,142
,p012271,3.6,126
,p006715,4.1,98
,p010950,3.8,99
,p001311,3.5,311
,p006659,3.6, 2864
,p009477,3.4,81
,p005583,4.0,357
,p001732,4.2,474
,p013098,3.6,183
,p002809,3.8,40
,p000780,3.8,150
,p005907,4.1,300
,p006233,3.7, 1000
,p010936,3.3,77
,p002822,4.1,38
,p001891,3.8,50
,p008236,3.8,32
,p008349,4.2,49
,p000302,3.6,41
,p002277,3.8,64
,p011647,3.3,90
,p013273,4.0,40
,p006426,4.0,27
,p003953,4.0,285
,p008509,4.4,426
,p012533,3.8,210
,p002478,3.8,64
,p007074,3.7,120
,p002983,4.5,31
,p005808,3.4,36
,p009136,4.6,212
,p010308,4.2,105
,p005898,4.1,79
,p008567,4.1,384
,p007178,3.8,47
,p013350,4.3,459
,p008545,4.0,191
,p001881,3.8,76
,p003166,4.4,83
,p007935,4.1,28
,p011856,4.0,104
,p011165,3.9,80
,p011182,3.6,142
,p010015,3.9,27
,p005598,3.6,74
,p011000,4.1,130
,p001993,3.8,60
,p012760,3.8,925
,p008922,4.1,27
,p005446,3.9,282
,p001037,3.4, 3169
,p013778,3.8,26
,p013708,4.4,238
,p001100,3.7,189
,p006320,3.7,137
,p011492,4.0,41
,p010676,4.3,60
,p007731,3.6,106
,p000637,3.9,97
,p008334,3.9,850
,p002552,3.5,60
,p011664,4.2, 1723
,p009467,3.4,39
,p011901,4.0,49
,p002099,4.0,46
,p000383,3.5,35
,p007358,4.0, 1921
,p012072,4.2,42
,p007695,3.8, 1120
,p013010,3.5,83
,p003406,3.8,60
,p005278,4.0,136
,p002625,3.6,50
,p011333,3.2,641
,p000910,3.8,42
,p000168,3.7,176
,p004823,3.5,38
,p005231,3.9,262
,p003816,4.0,44
,p010718,3.6,44
,p003136,4.3, 1595
,p006174,3.8,122
,p005387,3.8,244
,p003191,3.3,86
,p009342,3.8,186
,p005567,3.8,236
,p009549,4.1, 2612
,p003389,3.9,300
,p005176,3.6,41
,p011551,3.8,819
,p011819,3.6,247
,p013122,3.7, 1024
,p004465,3.7,272
,p011932,3.6,34
,p010642,4.0,940
,p002495,4.5,32
,p000973,3.8,106
,p005713,3.7,50
,p005637,3.9,84
,p009229,3.6,137
,p009306,4.5, 4438
,p005774,4.0,143
,p004172,3.5,257
,p002131,3.9,151
,p000444,3.8,351
,p000869,3.9,44
,p010813,3.8,168
,p002969,4.5, 1593
,p013207,3.9,132
,p002433,3.4,104
,p009321,3.7,169
,p012544,3.7,25
,p013650,4.2,96
,p008445,4.0,974
,p001502,3.8,55
,p012939,3.7,956
,p012567,3.4,52
,p011853,3.9,45
,p007986,3.5,32
,p000485,3.7,51
,p007664,3.9,40
,p007507,4.6,613
,p002572,3.9,212
,p000577,4.2,37
,p005741,3.9,441
,p009619,4.1,166
,p008399,3.8,215
,p006678,3.9,101
,p002148,3.6, 1009
,p012791,3.9,707
,p011644,3.2,54
,p004989,4.6,39
,p002483,3.8, 1051
,p001706,4.0,31
,p007523,3.7,152
,p000686,3.9,39
,p002139,3.9,422
,p001764,4.1,27
,p012451,3.5,35
,p000660,3.9,78
,p010230,4.1, 1369
,p013015,3.9,155
,p010946,4.0,27
,p001860,3.3,98
,p003858,3.8,83
,p008530,3.8,224
,p004806,3.6,49
,p000834,3.7,147
,p011687,3.7,80
,p003908,3.6,37
,p000088,3.8,507
,p012366,3.8,26
,p006905,3.4,200
,p007261,3.1,200
,p000696,3.4,591
,p001580,4.0,154
,p006115,3.6,55
,p004266,4.0,406
,p006351,3.8, 2323
,p000288,4.1,504
,p013655,4.0,817
,p012784,3.6,198
,p007836,3.5,187
,p006123,3.9,35
,p013533,3.6,30
,p009856,3.6, 1510
,p007709,4.2,163
,p008291,4.3,277
,p004679,4.3,221
,p010835,3.8,323
,p002029,3.6,78
,p006279,3.9,158
,p013642,3.6,235
,p005812,4.0,243
,p006281,3.9,463
,p002008,4.0,74
,p004182,3.9,292
,p010152,3.9,69
,p002862,3.6,89
,p006344,3.8,273
,p001014,4.1,42
,p013807,3.9,98
,p013578,3.8,34
,p001546,3.8,34
,p013622,3.6,97
,p011317,4.0,240
,p009231,4.2,38
,p007270,4.2, 1712
,p008404,3.6,531
,p010395,3.9,82
,p009520,4.2,210
,p005608,3.9,757
,p013134,4.1, 1192
,p008542,3.5,29
,p008527,3.6,137
,p006068,3.6,91
,p012802,4.0,119
,p001759,4.0,109
,p011730,3.9,67
,p002497,3.2,87
,p012039,3.8,241
,p012967,3.6,138
,p001790,4.2,46
,p007543,3.5,88
,p004910,4.1,59
,p005472,4.1,203
,p002082,3.7,696
,p009197,4.2,223
,p004199,3.8,42
,p012751,3.6,315
,p011331,3.9,37
,p009626,3.4,52
,p009415,4.4,347
,p003594,3.6,133
,p011063,3.8,261
,p006119,4.6,489
,p007841,3.9,138
,p013345,3.6, 1922
,p001034,3.8,183
,p001574,3.9,89
,p002324,3.6,43
,p000921,3.7,50
,p002578,3.5,67
,p001927,4.2,654
,p003101,3.7,156
,p002078,4.2,93
,p008007,4.2,691
,p012193,3.7,394
,p011029,3.9,100
,p006888,4.4,833
,p002137,4.0,107
,p012001,3.8,48
,p010033,4.0,561
,p003408,3.9,639
,p003562,3.6,69
,p007758,3.6,82
,p001204,3.8,136
,p003706,3.7,368
,p004799,3.8,118
,p001785,3.9,410
,p003547,3.3,31
,p004964,3.4,41
,p005620,3.9,503
,p000313,4.0,131
,p005798,4.2, 2333
,p002584,3.8,37
,p000814,3.6,169
,p011341,3.7,25
,p013477,3.8,976
,p003563,4.2,40
,p013484,3.7,343
,p002036,4.0,72
,p000398,4.1,60
,p006128,3.9,35
,p010461,3.8,160
,p006355,3.3,55
,p003037,4.3,72
,p007812,3.8,169
,p000163,4.7,699
,p008705,4.4,138
,p002061,3.9,112
,p007228,3.6,60
,p011733,3.6,35
,p000825,3.9,51
,p006240,3.3,139
,p007438,3.8,458
,p001716,3.9,260
,p003225,3.6,46
,p009644,3.7,38
,p010138,4.0,68
,p005512,3.9,240
,p002519,3.8,128
,p013297,3.5,162
,p004619,4.2,32
,p010191,3.8,207
,p012348,4.1,145
,p005039,3.9,164
,p003160,3.9,332
,p005503,3.9,41
,p006528,3.3,722
,p000036,4.5,111
,p013618,3.7,62
,p012772,4.4,35
,p013191,4.1,180
,p012741,4.1,753
,p013392,4.1,53
,p012652,4.2,983
,p004990,3.7,39
,p006337,3.9,28
,p012256,3.3,60
,p013253,3.8, 5324
,p010507,3.7,54
,p004523,3.8,35
,p012989,4.8,85
,p004064,3.5,69
,p007183,4.3,32
,p004404,3.8,64
,p005485,4.3, 2135
,p012033,4.2,935
,p009804,3.8,577
,p007238,3.5,83
,p000830,4.1,899
,p005026,3.5,248
,p012980,4.0,69
,p000960,3.7, 1520
,p007064,4.4,30
,p010748,3.6,157
,p010234,3.4,91
,p013635,4.0,911
,p002819,3.6,62
,p006882,3.7,187
,p010044,4.2,450
,p003276,3.9, 1104
,p003822,3.6,233
,p009632,4.0,66
,p004962,4.1, 1774
,p006135,3.7,95
,p005647,3.8,213
,p001894,3.9,154
,p009360,4.2,311
,p013058,3.3,223
,p011841,3.6,117
,p003849,3.6,28
,p003558,3.9,55
,p009609,3.7,74
,p003700,3.8,194
,p007250,3.9,107
,p009920,4.1,57
,p001813,3.3,193
,p002568,3.9,59
,p007873,3.4,59
,p009922,4.3,84
,p002894,3.8,195
,p007747,3.3,30
,p000476,3.8,109
,p003172,3.7,45
,p013282,4.1,116
,p010971,4.1,43
,p007524,3.8,41
,p013411,3.7,101
,p003442,4.0,53
,p009198,3.5,444
,p000584,3.2,622
,p002937,3.9,96
,p010520,4.0,73
,p009236,4.1,220
,p005016,3.4,43
,p004301,3.8,567
,p001251,3.3,113
,p006564,3.9,838
,p006079,3.5,305
,p000219,3.9,78
,p000514,3.6,61
,p008370,3.6,82
,p007784,3.7,31
,p009351,3.9,210
,p003820,3.7,173
,p003962,3.9,437
,p008877,3.8,393
,p002569,4.0, 1084
,p012095,3.3,261
,p001514,3.9,156
,p003863,4.4,190
,p009565,3.8,41
,p003775,3.9,135
,p008914,4.2,325
,p006781,4.0,695
,p008817,3.7,126
,p007843,3.6,333
,p010012,4.0, 1078
,p004833,4.8,32
,p001905,3.9,38
,p004141,3.3,879
,p001309,3.7,56
,p002303,4.4,161
,p006364,3.0,28
,p003817,3.9,192
,p000430,4.6,549
,p011721,4.0,222
,p000050,4.4,91
,p007334,4.2, 1409
,p002807,3.8,188
,p002051,3.5,397
,p000353,3.9,260
,p003310,4.1,19489
,p007553,3.6,35
,p008777,4.0,71
,p005493,4.1,125
,p004615,3.7,54
,p011934,4.1,97
,p001491,3.8, 5510
,p013323,4.0,313
,p010554,4.1,535
,p001290,4.0,203
,p004232,4.0,460
,p001769,4.1,537
,p009039,4.2,586
,p003025,3.8,91
,p013527,3.8,252
,p004228,3.6,47
,p004892,4.3,54
,p007903,3.2,48
,p010677,4.5,95
,p004407,3.6,33
,p010993,4.1,275
,p011740,3.9,62
,p012404,3.3,35
,p003939,4.0,380
,p005794,4.2,77
,p004004,3.6,206
,p005390,4.1,48
,p006631,3.8,26
,p009152,3.8, 6629
,p008498,3.7,152
,p013009,3.5,39
,p007158,4.2,54
,p009203,3.8,126
,p008805,4.5,234
,p008504,4.2,230
,p006077,3.6,40
,p001555,4.4,101
,p012281,3.9,36
,p009429,4.1,28
,p011673,3.4,218
,p002639,4.2, 1103
,p008416,3.8,48
,p007472,4.1,439
,p005550,3.8,145
,p000542,4.0,57
,p008380,3.8,63
,p007289,4.0,81
,p004521,3.7,225
,p006635,4.2,105
,p008714,3.4,94
,p009491,4.5,97
,p010776,4.2,150
,p000337,3.9,27
,p002389,4.1,40
,p004169,3.7, 1059
,p013681,3.7,26
,p002611,4.0,471
,p013673,3.7, 2710
,p002207,3.8,49
,p013760,3.2,139
,p002627,3.6,56
,p005526,3.4, 1059
,p002829,3.9,163
,p010251,4.2,34
,p011318,3.9,254
,p000530,3.2,55
,p010688,3.7,67
,p008092,4.6,51
,p003513,4.0,239
,p002789,3.8,312
,p005879,3.5,45
,p001786,3.7,647
,p009048,4.6,37
,p005364,3.1,25
,p006590,3.8,95
,p004243,3.9,483
,p004644,3.8,120
,p012587,3.7,62
,p004514,3.9,179
,p000053,3.8,788
,p008639,3.7,160
,p003436,4.1,203
,p006090,4.0,350
,p001431,4.1,97
,p004741,4.1,471
